image_name,kpt1_x,kpt1_y,kpt2_x,kpt2_y,kpt3_x,kpt3_y,kpt4_x,kpt4_y,kpt5_x,kpt5_y,kpt6_x,kpt6_y,kpt7_x,kpt7_y,kpt8_x,kpt8_y,kpt9_x,kpt9_y,kpt10_x,kpt10_y,kpt11_x,kpt11_y,kpt12_x,kpt12_y,kpt13_x,kpt13_y,kpt14_x,kpt14_y,kpt15_x,kpt15_y,kpt16_x,kpt16_y,kpt17_x,kpt17_y,kpt18_x,kpt18_y,kpt19_x,kpt19_y,kpt20_x,kpt20_y,kpt21_x,kpt21_y,kpt22_x,kpt22_y,kpt23_x,kpt23_y,kpt24_x,kpt24_y,kpt25_x,kpt25_y,kpt26_x,kpt26_y,kpt27_x,kpt27_y,kpt28_x,kpt28_y,kpt29_x,kpt29_y,kpt30_x,kpt30_y,kpt31_x,kpt31_y,kpt32_x,kpt32_y
DSCN6613.jpg,0.4355739951133728,0.3322650194168091,0.4853132367134094,0.32442086935043335,0.5246744155883789,0.37162238359451294,0.5173265933990479,0.45779627561569214,0.5208333730697632,0.4689750075340271,0.5205267667770386,0.45713168382644653,0.4885423183441162,0.37892037630081177,0.5071199536323547,0.3229641318321228,0.5616469979286194,0.3120895326137543,0.607084333896637,0.3399837017059326,0.6154047846794128,0.39932799339294434,0.5683854818344116,0.46634286642074585,0.5464625358581543,0.4714362621307373,0.5658171772956848,0.4696374535560608,0.6411617398262024,0.5175178050994873,0.654608428478241,0.5821247100830078,0.6198850870132446,0.6188799738883972,0.570661187171936,0.6267141103744507,0.5335226655006409,0.5765355825424194,0.5331600904464722,0.49622011184692383,0.5230042338371277,0.48789381980895996,0.5188124775886536,0.4996766149997711,0.5321555137634277,0.5828726887702942,0.5027428269386292,0.635175347328186,0.44881194829940796,0.6366446614265442,0.40883421897888184,0.5999598503112793,0.4080778658390045,0.542079746723175,0.4749225676059723,0.4799569249153137,0.49980512261390686,0.4779416620731354,0.4768584668636322,0.4806024134159088,0.41246309876441956,0.43575581908226013,0.3985897898674011,0.37916985154151917
DSCN6880.jpg,0.398813396692276,0.30205994844436646,0.4586912989616394,0.28966036438941956,0.502609133720398,0.34685149788856506,0.5055853724479675,0.4346369802951813,0.5088480710983276,0.45242437720298767,0.5090774297714233,0.4311705231666565,0.502569317817688,0.35183507204055786,0.5394763946533203,0.2940177023410797,0.6023935079574585,0.3018750250339508,0.6361814141273499,0.34891074895858765,0.6159871816635132,0.4107414186000824,0.5539973378181458,0.4577085077762604,0.5317332744598389,0.4604716897010803,0.5557306408882141,0.46232205629348755,0.6286819577217102,0.5132128596305847,0.6515984535217285,0.5878730416297913,0.6147624254226685,0.6302791833877563,0.5621137022972107,0.6369813680648804,0.5223585367202759,0.572463870048523,0.5194560289382935,0.4914824366569519,0.5103223919868469,0.47862082719802856,0.5084867477416992,0.4956691861152649,0.5141269564628601,0.5848809480667114,0.4774470925331116,0.6517840027809143,0.4183503985404968,0.6494041681289673,0.3800073564052582,0.6011962294578552,0.39238566160202026,0.5339491963386536,0.46046099066734314,0.47302135825157166,0.4865647256374359,0.4673868715763092,0.4619653820991516,0.4648030400276184,0.39498811960220337,0.4260973036289215,0.3649500906467438,0.3602999746799469
DSCN6853.jpg,0.3596143126487732,0.32597774267196655,0.41384345293045044,0.3119722008705139,0.46294912695884705,0.36662420630455017,0.4785100519657135,0.47167834639549255,0.4858795702457428,0.4901307225227356,0.4908565580844879,0.4687612056732178,0.4890151023864746,0.3753085136413574,0.5299318432807922,0.3115258812904358,0.5875698328018188,0.3167189657688141,0.6233475804328918,0.35966962575912476,0.6053087115287781,0.42903614044189453,0.5370646715164185,0.4948005676269531,0.5103353261947632,0.5010933876037598,0.535071849822998,0.5062412023544312,0.6057931780815125,0.5733034014701843,0.6218041777610779,0.6468237638473511,0.5848661661148071,0.6834430694580078,0.5376313328742981,0.6839136481285095,0.4991251528263092,0.6175087690353394,0.4977828860282898,0.5310348868370056,0.4886500835418701,0.5173606276512146,0.4849816858768463,0.5349137187004089,0.4950352609157562,0.624725341796875,0.46368974447250366,0.6938756704330444,0.4096830487251282,0.6980839967727661,0.3690970540046692,0.6621463894844055,0.37616270780563354,0.5914725065231323,0.43851742148399353,0.5169657468795776,0.46477121114730835,0.5080164670944214,0.43862470984458923,0.5023105144500732,0.36602821946144104,0.4560788571834564,0.3285307288169861,0.38254237174987793
DSCN6822.jpg,0.3848121762275696,0.2920718789100647,0.455081045627594,0.2803790271282196,0.49812808632850647,0.3521738648414612,0.4909793734550476,0.45780426263809204,0.4927637577056885,0.48175400495529175,0.49133673310279846,0.4583040773868561,0.46105456352233887,0.36479419469833374,0.48813724517822266,0.2895556390285492,0.5548434257507324,0.28727415204048157,0.6104170083999634,0.32929179072380066,0.6062070727348328,0.4069153368473053,0.547904372215271,0.4807308316230774,0.519938588142395,0.48839765787124634,0.5472386479377747,0.4924790859222412,0.6180697083473206,0.5624589920043945,0.6275320649147034,0.6468714475631714,0.5778206586837769,0.6904308199882507,0.5146355032920837,0.6859170198440552,0.48097896575927734,0.6056699156761169,0.500214159488678,0.5207563042640686,0.4927280843257904,0.5061626434326172,0.49315348267555237,0.525611400604248,0.5030537843704224,0.6129865646362305,0.4645462930202484,0.6832223534584045,0.39308732748031616,0.6849581599235535,0.3459542989730835,0.6312621235847473,0.3616287112236023,0.5593754053115845,0.43662959337234497,0.49744758009910583,0.4675184190273285,0.49252715706825256,0.43753108382225037,0.4884866774082184,0.3649408519268036,0.43517398834228516,0.3374443054199219,0.3574730455875397
DSCN6707.jpg,0.38327130675315857,0.30937647819519043,0.439296156167984,0.29901328682899475,0.48660963773727417,0.35606318712234497,0.49153605103492737,0.4681878089904785,0.5003778338432312,0.48545965552330017,0.5071808099746704,0.46834030747413635,0.4941447377204895,0.3675074577331543,0.5306390523910522,0.30142712593078613,0.5864889025688171,0.30165427923202515,0.6340841054916382,0.3346439003944397,0.62877357006073,0.41066813468933105,0.5580368041992188,0.4896036684513092,0.5274273753166199,0.49620628356933594,0.5541802644729614,0.5045887231826782,0.6298010945320129,0.5926917791366577,0.6323145627975464,0.6722134947776794,0.587973952293396,0.7063390016555786,0.5342300534248352,0.7004728317260742,0.4988519251346588,0.6281700134277344,0.5128324031829834,0.5270165205001831,0.5015025734901428,0.5117830038070679,0.4943331182003021,0.528049111366272,0.502498209476471,0.6247857213020325,0.4691011309623718,0.6920937299728394,0.41104817390441895,0.6972614526748657,0.366872638463974,0.6622256636619568,0.3734908998012543,0.5885884165763855,0.4471111297607422,0.5086440443992615,0.47630414366722107,0.499723345041275,0.44867604970932007,0.49682074785232544,0.3726051151752472,0.43895214796066284,0.34456464648246765,0.36123210191726685
DSCN6680.jpg,0.4363529682159424,0.35625147819519043,0.4796683192253113,0.35626083612442017,0.5145528316497803,0.4051171839237213,0.5012720823287964,0.5000787973403931,0.5091906785964966,0.5099056959152222,0.5169306993484497,0.5021429657936096,0.5083111524581909,0.41725701093673706,0.5402207374572754,0.36813145875930786,0.5861846804618835,0.36859169602394104,0.6236749291419983,0.3972208499908447,0.6213133335113525,0.4567332863807678,0.5578976273536682,0.5176379680633545,0.5339881181716919,0.5197449922561646,0.5536631345748901,0.5216740965843201,0.6247416734695435,0.5860788226127625,0.6285896301269531,0.643980860710144,0.5949084162712097,0.6730535626411438,0.5512049794197083,0.674698531627655,0.5154111385345459,0.6315255165100098,0.5190926194190979,0.5428240895271301,0.5087950229644775,0.5307711362838745,0.4970378875732422,0.5418013334274292,0.4876318573951721,0.6251882314682007,0.44759321212768555,0.6627382040023804,0.40319904685020447,0.6566078066825867,0.37264472246170044,0.6226169466972351,0.384139746427536,0.5687826871871948,0.4613317847251892,0.517621636390686,0.48540982604026794,0.5178097486495972,0.46451336145401,0.5153456926345825,0.403209388256073,0.45419150590896606,0.39720383286476135,0.3899056315422058
DSCN6648.jpg,0.3082953691482544,0.37635940313339233,0.3643799424171448,0.3764503002166748,0.4054429531097412,0.44492751359939575,0.40299826860427856,0.5658370852470398,0.4097934365272522,0.5844995379447937,0.4186660647392273,0.5674656629562378,0.40834394097328186,0.45624637603759766,0.44733476638793945,0.38651043176651,0.501948356628418,0.38352617621421814,0.54851895570755,0.41372936964035034,0.544438362121582,0.493154913187027,0.47189536690711975,0.5861495733261108,0.43909555673599243,0.5981040596961975,0.46790438890457153,0.6066123843193054,0.5586861968040466,0.6904411315917969,0.575670599937439,0.7699015140533447,0.5446319580078125,0.8074415922164917,0.49012747406959534,0.8115825653076172,0.4421195089817047,0.7503201365470886,0.4272688031196594,0.6349046230316162,0.4115675091743469,0.6159773468971252,0.39478597044944763,0.6362541317939758,0.36614128947257996,0.7474066615104675,0.31179744005203247,0.8010646104812622,0.2585061490535736,0.7922296524047852,0.22878852486610413,0.7486240267753601,0.25295859575271606,0.6753475069999695,0.3515052795410156,0.6072105169296265,0.3819381594657898,0.5973279476165771,0.3537820279598236,0.5860843062400818,0.28651657700538635,0.5105595588684082,0.2650509476661682,0.42095279693603516
DSCN6399.jpg,0.39646902680397034,0.314437597990036,0.4291325509548187,0.3077097535133362,0.4716319143772125,0.3479146361351013,0.4926786422729492,0.4418417513370514,0.5069151520729065,0.45192283391952515,0.5207276344299316,0.4419178366661072,0.5347188711166382,0.35626277327537537,0.5719927549362183,0.3098929524421692,0.6088259816169739,0.3142569363117218,0.6295720934867859,0.34284892678260803,0.6154459714889526,0.3975898027420044,0.5522852540016174,0.4597088694572449,0.5294893980026245,0.4649868905544281,0.5482063293457031,0.47252732515335083,0.616610050201416,0.5356786847114563,0.63010573387146,0.5910161137580872,0.6086607575416565,0.6169767379760742,0.5793644189834595,0.621829628944397,0.5409019589424133,0.5825343132019043,0.5215253829956055,0.4917706549167633,0.5105053186416626,0.4788365960121155,0.4959348738193512,0.4928220212459564,0.4815884232521057,0.5807822346687317,0.4427978992462158,0.6293562650680542,0.40872296690940857,0.624842643737793,0.38325080275535583,0.5995618104934692,0.3977160155773163,0.5431370735168457,0.465972900390625,0.47518354654312134,0.4865871071815491,0.467073529958725,0.4663216471672058,0.4631839394569397,0.40110987424850464,0.41096752882003784,0.3773118555545807,0.34965068101882935
DSCN6837.jpg,0.4450550973415375,0.2610321640968323,0.4925762116909027,0.2615877091884613,0.5244707465171814,0.3196271061897278,0.5071799159049988,0.4274216592311859,0.5115346312522888,0.4428623616695404,0.5201511383056641,0.4300503730773926,0.49439582228660583,0.3358902335166931,0.5178995728492737,0.27256956696510315,0.5666062831878662,0.2614782452583313,0.6141622066497803,0.28298163414001465,0.6234004497528076,0.35424596071243286,0.5668810606002808,0.43999218940734863,0.5375363230705261,0.44939327239990234,0.5572527647018433,0.4550310969352722,0.6185832023620605,0.5412733554840088,0.6104891896247864,0.6108139753341675,0.5687990784645081,0.6352790594100952,0.5229538083076477,0.625705897808075,0.4970725476741791,0.5570834875106812,0.5202080011367798,0.4701164662837982,0.51231849193573,0.46168050169944763,0.5045890212059021,0.4705595374107361,0.528281033039093,0.5533531904220581,0.508974552154541,0.6152485013008118,0.4564548134803772,0.6268953084945679,0.4117278456687927,0.6032010316848755,0.402859628200531,0.5352109670639038,0.46058839559555054,0.4573110044002533,0.48977747559547424,0.4500049650669098,0.4644259810447693,0.4456307291984558,0.4074229300022125,0.37596821784973145,0.3977965712547302,0.30212023854255676
DSCN6628.jpg,0.3871365189552307,0.24307498335838318,0.4478011131286621,0.21818551421165466,0.5092585682868958,0.26107335090637207,0.5288549065589905,0.3642387092113495,0.5372597575187683,0.3807332217693329,0.5419076681137085,0.36299315094947815,0.5493767261505127,0.2699669301509857,0.6016666889190674,0.21416020393371582,0.6669563055038452,0.23034104704856873,0.7012307643890381,0.28637656569480896,0.6750165224075317,0.35277682542800903,0.5881986618041992,0.39864274859428406,0.5638684034347534,0.3945261836051941,0.586882472038269,0.39749476313591003,0.6648361086845398,0.46393004059791565,0.6773322224617004,0.540802001953125,0.6315538883209229,0.5829933881759644,0.5748240947723389,0.5850755572319031,0.5365867018699646,0.5190350413322449,0.5471293330192566,0.42591753602027893,0.5391810536384583,0.40996623039245605,0.5354386568069458,0.42677268385887146,0.5426813364028931,0.521687388420105,0.5008746385574341,0.5904378294944763,0.435916006565094,0.5881549119949341,0.39073270559310913,0.5422083139419556,0.4027770161628723,0.47006306052207947,0.4877522885799408,0.4022183418273926,0.5150337219238281,0.4005490839481354,0.4887882173061371,0.4049631655216217,0.40050163865089417,0.37085601687431335,0.3613801896572113,0.3051948547363281
